MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,ST,JYOTIGLOBL,JYOTI GLOBAL PLAST LTD,        41.70,        40.10,        41.95,        40.00,        41.95,                   324100.00,8000,N, ,4,        77.75,        27.05
N,ST,KALANA,KALANA ISPAT LIMITED,        20.55,        19.60,        21.00,        19.55,        21.00,                   316000.00,16000,N, ,8,        46.85,        15.10
N,ST,KCEIL,KAY CEE ENERGY & INFRA L,        96.65,        96.15,        96.90,        93.00,        93.40,                  1133700.00,12000,N, ,23,       388.05,        90.85
N,ST,KONSTELEC,KONSTELEC ENGINEERS LTD,        45.15,        47.35,        47.35,        45.00,        45.35,                   182800.00,4000,N, ,4,        75.65,        28.00
N,ST,KRMAYURVED,KRM AYURVEDA LIMITED,       248.95,       243.00,       247.95,       238.15,       239.50,                  7510900.00,31000,N, ,27,       271.00,       156.15
N,ST,LAKSHYA,LAKSHYA POWERTECH LIMITED,       108.85,       107.75,       111.95,       107.00,       111.95,                  1729720.00,16000,N, ,20,       173.00,        73.15
N,ST,MAHICKRA,MAHICKRA CHEMICAL LIMITED,       240.00,       247.90,       247.90,       233.50,       240.55,                   898125.00,3750,N,XD,5,       252.00,       112.00
N,ST,MARC,MARC TECHNOCRATS LIMITED,        81.60,        79.00,        79.00,        78.00,        78.25,                   376500.00,4800,N, ,4,        94.00,        40.75
N,ST,MAXVOLT,MAXVOLT ENERGY INDUS L,       380.10,       377.50,       393.00,       367.10,       370.60,                 37939540.00,100000,N, ,143,       509.00,       195.85
N,ST,MMEL,MOVING MEDIA ENTER LTD,        36.75,        34.95,        34.95,        34.95,        34.95,                    69900.00,2000,N, ,1,        84.45,        20.00
N,ST,MOBILISE,MOBILISE APP LAB LIMITED,       110.95,       110.95,       110.95,       105.45,       107.00,                  2768480.00,25600,N, ,11,       125.90,        45.00
N,ST,MOXSH,MOXSH OVERSEAS EDUCON LTD,       114.55,       119.50,       120.00,       119.50,       119.85,                   575200.00,4800,N, ,3,       140.00,        27.00
N,ST,MUNISH,MUNISH FORGE LIMITED,        60.35,        60.15,        62.40,        60.15,        60.80,                   366780.00,6000,N, ,5,       143.00,        50.20
N,ST,NEOCHEM,NEOCHEM BIO SOLUTIONS LTD,        93.00,        94.50,        94.50,        90.00,        92.75,                  1100700.00,12000,N, ,10,       121.00,        63.00
N,ST,NEPHROCARE,NEPHRO CARE INDIA LIMITED,        71.35,        71.30,        74.90,        70.10,        73.90,                   880340.00,12000,N, ,29,       183.00,        50.05
N,ST,NEWJAISA,NEWJAISA TECHNOLOGIES LTD,        17.10,        16.25,        16.25,        16.25,        16.25,                    24375.00,1500,N, ,1,        51.50,        15.15
N,ST,NFPSAMPOOR,NFP SAMPOORNA FOODS LTD,        38.20,        36.30,        36.30,        36.30,        36.30,                  1742400.00,48000,N, ,24,        54.50,        36.30
N,ST,NRVANDANA,N R VANDANA TEX IND LTD,        75.50,        72.50,        74.80,        72.20,        72.60,                  8928450.00,123000,N, ,17,        82.90,        37.05
N,ST,OLIL,ONECLICK LOGISTICS IND L,       441.90,       447.00,       454.50,       442.70,       442.70,                  1255680.00,2800,N, ,5,       479.90,       178.00
N,ST,OMFURN,OMFURN INDIA LIMITED,        56.35,        53.55,        54.00,        53.55,        54.00,                   129060.00,2400,N, ,2,       140.00,        38.00
N,ST,ONDOOR,ON DOOR CONCEPTS LIMITED,       169.30,       172.00,       172.00,       160.85,       162.45,                  6519645.00,40200,N, ,92,       209.20,       100.00
N,ST,PARAMOUNT,PARAMOUNT DYE TEC LIMITED,        40.25,        42.25,        42.25,        42.25,        42.25,                   152100.00,3600,N, ,3,        73.90,        33.50
N,ST,PARTH,PARTH ELEC & ENG LTD,       440.65,       445.00,       445.00,       436.10,       440.00,                  1768420.00,4000,N, ,10,       484.00,       169.00
N,ST,PATILAUTOM,PATIL AUTOMATION LIMITED,       189.50,       183.10,       198.00,       183.10,       190.00,                 10650960.00,55800,N, ,66,       268.90,       112.05
N,ST,POLYSIL,POLYSIL IRRIGATION SYST L,       146.00,       148.00,       153.30,       147.90,       150.00,                 26521450.00,173500,N, ,17,       356.75,        49.90
N,ST,POSITRON,POSITRON ENERGY LIMITED,       194.80,       194.00,       194.00,       194.00,       194.00,                   232800.00,1200,N, ,4,       395.00,       105.90
N,ST,PPSL,PICTUREPOST STUDIOS LTD,         6.35,         6.20,         6.20,         6.05,         6.05,                   473250.00,78000,N, ,22,        29.00,         5.05
N,ST,PRIMECAB,PRIME CABLE INDUSTRIES L,       117.45,       117.45,       123.00,       115.00,       115.00,                  2089680.00,17600,N, ,10,       136.70,        70.40
N,ST,PRIZOR,PRIZOR VIZTECH LIMITED,       742.50,       745.05,       779.60,       740.00,       779.60,                 29632420.00,38400,N, ,83,       797.30,       177.00
N,ST,PURVFLEXI,PURV FLEXIPACK LIMITED,        49.50,        51.25,        51.25,        51.25,        51.25,                    41000.00,800,N, ,1,       124.95,        37.00
N,ST,QLINE,Q-LINE BIOTECH LIMITED,       471.30,       470.00,       494.85,       465.55,       494.85,                109765340.00,224800,N, ,329,       494.85,       431.00
N,ST,RBS,RAMDEVBABA SOLVENT LTD,        88.75,        89.00,        93.15,        89.00,        93.15,                  1308800.00,14400,N, ,18,       143.00,        58.80
N,ST,RITEZONE,RITE ZONE CHEMCON IND LTD,        18.65,        17.85,        17.85,        17.85,        17.85,                    28560.00,1600,N, ,1,        36.55,        13.80
N,ST,ROXHITECH,ROX HI TECH LIMITED,        34.20,        34.50,        34.50,        33.05,        33.25,                   539600.00,16000,N, ,8,        56.40,        22.95
N,ST,RTL,RAMA TELECOM LIMITED,        83.40,        80.10,        83.50,        80.10,        83.50,                 21514900.00,258000,N, ,43,       100.90,        54.00
N,ST,SAHASRA,SAHASRA ELECTRONIC SOLU L,       312.95,       310.20,       313.00,       297.35,       297.40,                 16296500.00,54400,N, ,128,       373.00,       188.35
N,ST,SATKARTAR,SAT KARTAR LIFE LIMITED,       170.00,       170.10,       170.45,       164.00,       167.65,                  3334320.00,20000,N, ,24,       237.85,       124.00
N,ST,SHERA,SHERA ENERGY LIMITED,       162.70,       160.25,       165.00,       158.20,       158.20,                  3858200.00,24000,N, ,21,       183.15,        94.95
N,ST,SHETHJI,SHREEJI GLOBAL FMCG LTD,       159.80,       160.00,       161.90,       158.50,       161.90,                  1118350.00,7000,N, ,7,       185.00,        95.50
N,ST,SHIGAN,SHIGAN QUANTUM TECH LTD,        71.00,        74.50,        74.50,        72.70,        72.70,                   220800.00,3000,N, ,2,        95.00,        41.20
N,ST,SHRIKANHA,SHRI KANHA STAINLESS LTD,        29.10,        29.10,        29.10,        27.70,        27.70,                   402800.00,14400,N, ,8,        88.00,        15.10
N,ST,SILKFLEX,SILKFLEX POLYMERS INDIA L,       174.05,       182.75,       182.75,       182.75,       182.75,                   182750.00,1000,N, ,1,       229.70,        76.00
N,ST,SNEHAA,SNEHAA ORGANICS LIMITED,        47.50,        48.00,        48.00,        46.00,        46.00,                   329000.00,7000,N, ,7,       122.00,        35.50
N,ST,SOCL,SUNDREX OIL COMPANY LTD,        29.95,        30.00,        30.95,        30.00,        30.45,                    97520.00,3200,N, ,2,        68.80,        23.65
N,ST,SONAMAC,SONA MACHINERY LIMITED,        36.00,        34.20,        36.50,        34.20,        34.30,                   316300.00,9000,N, ,9,        89.60,        27.10
N,ST,SPECTSTM,SPECTRUM TALENT MGMT LTD,        70.00,        69.80,        70.05,        67.60,        70.00,                   838000.00,12000,N, ,11,       138.50,        50.75
N,ST,STUDIOLSD,STUDIO LSD LIMITED,        10.05,        10.10,        10.50,        10.00,        10.30,                   264600.00,26000,N, ,13,        43.20,         7.15
N,ST,SUNLITE,SUNLITE RECYCLING IND LTD,       419.05,       417.00,       422.85,       411.05,       421.45,                  7797615.00,18600,N, ,52,       583.55,       142.20
N,ST,SUNTECH,SUNTECH INFRA SOLUTIONS L,        36.95,        37.00,        37.00,        36.90,        36.95,                   710240.00,19200,N, ,4,       110.00,        30.00
N,ST,SUPREMEPWR,SUPREME POWER EQUIPMENT L,       254.25,       254.25,       254.25,       242.00,       245.20,                  9460575.00,38500,N, ,71,       291.35,       130.55
N,ST,TANKUP,TANKUP ENGINEERS LIMITED,       908.70,       953.95,       954.10,       921.10,       954.10,                  7862937.50,8250,N, ,21,       954.10,       249.50
N,ST,TEAMTECH,TEAMTECH FORMWORK SOL LTD,        75.80,        76.95,        78.00,        75.50,        76.40,                  5076500.00,66000,N, ,30,        78.00,        68.25
N,ST,TECHD,TECHD CYBERSECURITY LTD,       617.00,       617.00,       633.60,       617.00,       624.00,                  3182700.00,5100,N, ,16,       843.60,       360.00
N,ST,TECHLABS,TRIDENT TECHLABS LIMITED,       164.85,       169.00,       170.30,       156.65,       166.45,                 33409656.25,204875,N, ,402,       660.00,       154.10
N,ST,TGL,TEERTH GOPICON LIMITED,        22.85,        22.85,        23.10,        22.45,        23.10,                   368880.00,16200,N, ,42,       223.35,        20.20
N,ST,TROM,TROM INDUSTRIES LIMITED,        57.00,        57.00,        57.00,        57.00,        57.00,                   136800.00,2400,N, ,4,       141.05,        42.90
N,ST,UHTL,UNITED HEAT TRANSFER LTD,        86.45,        82.90,        82.90,        82.15,        82.15,                  4449800.00,54000,N, ,22,        99.05,        44.00
N,ST,UNIHEALTH,UNIHEALTH HOSPITALS LTD,       438.50,       455.00,       460.40,       446.10,       457.80,                 28399375.00,62000,N, ,102,       529.80,       133.65
N,ST,UTSSAV,UTSSAV CZ GOLD JEWELS LTD,       310.80,       310.80,       313.00,       300.00,       307.45,                  3681390.00,12000,N, ,20,       313.00,       160.05
N,ST,VICTORYEV,VICTORY ELEC VEHICL INT L,        17.55,        17.50,        18.25,        17.50,        18.25,                   215700.00,12000,N, ,4,        34.45,        13.70
N,ST,VIJAYPD,VIJAYPD CEUTICAL LIMITED,        91.40,        89.10,        91.00,        87.50,        90.70,                  3439400.00,38000,N, ,5,       114.50,        35.00
N,ST,VIVIDEL,VIVID ELECTROMECH LIMITED,       951.00,       951.70,       998.55,       951.70,       967.10,                 18701148.00,18960,N, ,70,      1041.00,       556.00
N,ST,VLINFRA,V.L.INFRAPROJECTS LIMITED,        30.35,        28.85,        31.00,        28.85,        30.25,                   398100.00,13500,N, ,9,        47.50,        18.00
N,ST,WOL3D,WOL 3D INDIA LIMITED,       165.50,       157.25,       157.25,       157.25,       157.25,                   157250.00,1000,N, ,1,       216.70,       106.65
N,ST,YAAP,YAAP DIGITAL LIMITED,       198.20,       199.00,       199.95,       198.20,       199.80,                  1791500.00,9000,N, ,7,       214.40,       127.00
 , , , , , , , , , , , , , , , 
 , , ,OTHER SECURITIES, , , , , , , , , , , , 
N,AN,971SCL28,SEC RE NCD 9.71% SR.VIII,       474.00,       380.10,       380.10,       380.10,       380.10,                     5701.50,15,N, ,2,       878.00,       380.10
N,AY,SCLZC26B,SEC RE NCD SR VI,      1300.00,      1300.00,      1300.00,      1292.02,      1292.81,                    15528.18,12,N, ,3,      1300.00,      1132.65
N,AZ,1015SCL28B,SEC RE NCD 10.15% SR VII,       680.00,       813.00,       813.00,       813.00,       813.00,                     4878.00,6,N, ,2,      1001.00,       577.00
N,GB,SGBAPR28I,2.50%GOLDBONDS2028SR-I,     15341.65,     15341.65,     15359.99,     15300.00,     15314.80,                  1194796.28,78,N, ,22,     18800.00,      9411.00
N,GB,SGBAUG27,2.50%GOLDBONDS2027SR-III,     15350.00,     15350.00,     15350.00,     15295.00,     15310.00,                   382680.11,25,N, ,9,     18899.00,      9500.00
N,GB,SGBAUG28V,2.50%GOLDBONDS2028SR-V,     15373.71,     15373.71,     15380.00,     15302.60,     15306.94,                  6669242.02,435,N, ,73,     18800.00,      9411.01
N,GB,SGBAUG29V,2.50%GOLDBONDS2029SR-V,     15366.50,     15312.07,     15549.76,     15215.00,     15339.25,                  1240068.33,81,N, ,29,     19121.00,      9380.00
N,GB,SGBAUG30,2.50%GOLDBONDS2030SR-II,     15428.33,     15360.00,     15481.90,     15350.00,     15373.57,                  2415587.78,157,N, ,44,     19250.00,      9500.00
N,GB,SGBD29VIII,2.50%GOLDBONDS2029SR-VIII,     15398.98,     15380.00,     15380.00,     15301.00,     15302.87,                  3585441.23,234,N, ,54,     18897.90,      9405.00
N,GB,SGBDC27VII,2.50%GOLDBONDS2027SR-VII,     15340.00,     15340.00,     15449.00,     15340.00,     15420.00,                   107889.00,7,N, ,3,     18800.09,      9460.00
N,GB,SGBDE30III,2.50%GOLDBONDS2030SR-III,     15429.79,     15303.20,     15499.22,     15303.20,     15364.59,                  1521437.46,99,N, ,43,     19100.00,      9526.00
N,GB,SGBDE31III,2.50%GOLDBONDS2031SR-III,     15606.95,     15510.01,     15600.81,     15436.20,     15486.55,                 13570800.42,875,N, ,306,     19298.00,      9453.45
N,GB,SGBDEC26,2.50%GOLDBONDS2026SR-IV,     15450.00,     15480.00,     15480.00,     15480.00,     15480.00,                    77400.00,5,N, ,1,     18999.00,      9500.00
N,GB,SGBFEB28IX,2.50%GOLDBONDS2028SR-IX,     15350.00,     15400.00,     15400.00,     15280.00,     15280.00,                   199323.00,13,N, ,6,     18816.01,      9251.10
N,GB,SGBFEB29XI,2.50%GOLDBONDS2029SR-XI,     15372.00,     15301.00,     15340.00,     15300.00,     15314.90,                  2497645.72,163,N, ,21,     18900.00,      9372.90
N,GB,SGBFEB32IV,2.50%GOLDBONDS2032SR-IV,     15694.06,     15985.65,     15985.65,     15605.00,     15651.43,                 18253204.58,1166,N, ,269,     21475.00,      9711.00
N,GB,SGBJ28VIII,2.50%GOLDBONDS2028SR-VIII,     15400.00,     15350.00,     15350.00,     15350.00,     15350.00,                   122800.00,8,N, ,1,     18897.99,      9400.00
N,GB,SGBJAN27,2.50%GOLDBONDS2027SR-V,     15400.00,     15400.00,     15400.00,     15400.00,     15400.00,                   231000.00,15,N, ,1,     18817.99,      9230.00
N,GB,SGBJAN29IX,2.50%GOLDBONDS2029SR-IX,     15451.21,     15450.00,     15451.21,     15301.00,     15356.43,                 14631910.03,951,N, ,33,     18599.00,      9391.51
N,GB,SGBJAN29X,2.50%GOLDBONDS2029SR-X,     15450.00,     15356.00,     15400.00,     15350.00,     15354.75,                  8613881.53,561,N, ,26,     18571.00,      9354.03
N,GB,SGBJAN30IX,2.50%GOLDBONDS2030SR-IX,     15566.04,     15326.01,     15599.00,     15301.00,     15314.02,                  1197548.00,78,N, ,17,     18799.00,      9421.01
N,GB,SGBJU29III,2.5%GOLDBONDS2029SR-III,     15396.80,     15305.65,     15305.65,     15300.00,     15304.12,                   290778.45,19,N, ,6,     18593.26,      9415.49
N,GB,SGBJUL27,2.50%GOLDBONDS2027SR-II,     15450.00,     15351.00,     15351.00,     15350.00,     15350.00,                    61403.00,4,N, ,2,     18242.76,      9450.00
N,GB,SGBJUL28IV,2.50%GOLDBONDS2028SR-IV,     15450.00,     15448.00,     15448.00,     15350.00,     15371.23,                  4777723.08,311,N, ,62,     18600.01,      9389.25
N,GB,SGBJUL29IV,2.50%GOLDBONDS2029SR-IV,     15450.00,     15799.00,     15799.00,     15356.00,     15399.93,                   785551.04,51,N, ,13,     18600.01,      9405.00
N,GB,SGBJUN27,2.50%GOLDBONDS2027SR-I,     15499.01,     15480.67,     15499.01,     15300.00,     15308.33,                  1288636.22,84,N, ,31,     18500.00,      9400.00
N,GB,SGBJUN28,2.5%GOLDBONDS2028SR-III,     15450.02,     15331.00,     15335.00,     15331.00,     15335.00,                   291351.00,19,N, ,19,     18800.00,      9500.00
N,GB,SGBJUN29II,2.5%GOLDBONDS2029SR-II,     15359.92,     15359.00,     15369.00,     15265.00,     15289.78,                   765605.26,50,N, ,15,     18650.00,      9366.00
N,GB,SGBJUN30,2.50%GOLDBONDS2030SR-I,     15648.47,     15416.00,     15675.00,     15415.00,     15439.00,                   725330.00,47,N, ,10,     19400.00,      9406.60
